Year,State Name,SEA Education Environment,SEA Disability Category,Age 5 (School Age)-11,Age 12-17,Age 18-21,Age 5 (School Age)-21
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Emotional disturbance,8621,23628,3287,35536
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Emotional disturbance,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Emotional disturbance,93011,213176,21450,327637
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Hearing impairment,0,8,4,12
2021,"US, Outlying Areas, and Freely Associated States",Home,Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Hearing impairment,53,59,19,131
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Hearing impairment,3468,4802,476,8746
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Hearing impairment,20543,20337,1470,42350
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Hearing impairment,4059,2207,410,6676
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Hearing impairment,650,511,31,1192
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Hearing impairment,191,580,193,964
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Hearing impairment,2448,2471,626,5545
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Hearing impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Hearing impairment,31412,30975,3229,65616
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Intellectual disability,0,230,158,388
2021,"US, Outlying Areas, and Freely Associated States",Home,Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Intellectual disability,895,1627,507,3029
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Intellectual disability,34409,67056,13234,114699
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Intellectual disability,30682,39191,7526,77399
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Intellectual disability,65961,100148,29329,195438
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Intellectual disability,612,765,258,1635
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Intellectual disability,80,535,326,941
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Intellectual disability,3124,8146,9185,20455
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Intellectual disability,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Intellectual disability,135763,217698,60523,413984
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Multiple disabilities,1,41,38,80
2021,"US, Outlying Areas, and Freely Associated States",Home,Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Multiple disabilities,2285,2526,864,5675
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Multiple disabilities,7503,11877,2518,21898
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Multiple disabilities,7645,9549,1540,18734
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Multiple disabilities,21017,23984,8217,53218
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Multiple disabilities,393,433,101,927
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Multiple disabilities,159,576,419,1154
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Multiple disabilities,5973,9228,5328,20529
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Multiple disabilities,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Multiple disabilities,44976,58214,19025,122215
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Orthopedic impairment,0,0,0,0
2021,"US, Outlying Areas, and Freely Associated States",Home,Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Orthopedic impairment,381,442,133,956
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Orthopedic impairment,1639,2323,368,4330
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Orthopedic impairment,9474,7153,567,17194
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Orthopedic impairment,2738,2368,893,5999
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Orthopedic impairment,286,178,18,482
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Orthopedic impairment,3,8,15,26
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Orthopedic impairment,249,287,343,879
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, Early Childhood",Orthopedic impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Total, School Age",Orthopedic impairment,14770,12759,2337,29866
2021,"US, Outlying Areas, and Freely Associated States",Correctional Facilities,Other health impairment,13,1171,604,1788
2021,"US, Outlying Areas, and Freely Associated States",Home,Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Homebound/Hospital,Other health impairment,2330,3757,617,6704
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 40% through 79% of the day,Other health impairment,68666,126476,9121,204263
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class 80% or more of the day,Other health impairment,300303,460442,30770,791515
2021,"US, Outlying Areas, and Freely Associated States",Inside regular class less than 40% of the day,Other health impairment,43790,37899,5230,86919
2021,"US, Outlying Areas, and Freely Associated States",Parentally Placed in Private Schools,Other health impairment,8216,8617,520,17353
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, Early Childhood",Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Residential Facility, School Age",Other health impairment,250,1251,140,1641
2021,"US, Outlying Areas, and Freely Associated States",Separate Class,Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, Early Childhood",Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States","Separate School, School Age",Other health impairment,5732,9901,2241,17874
2021,"US, Outlying Areas, and Freely Associated States",Service Provider Location,Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-
2021,"US, Outlying Areas, and Freely Associated States",Services in Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-
