yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,majorityEntry,citizenship,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,meansOfControlConcatenated,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval,isSlaveryAndPractices,typeOfExploitConcatenated,typeOfLabourAgriculture,typeOfLabourAquafarming,typeOfLabourBegging,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourIllicitActivities,typeOfLabourManufacturing,typeOfLabourMiningOrDrilling,typeOfLabourPeddling,typeOfLabourTransportation,typeOfLabourOther,typeOfLabourNotSpecified,typeOfLabourConcatenated,typeOfSexProstitution,typeOfSexPornography,typeOfSexRemoteInteractiveServices,typeOfSexPrivateSexualServices,typeOfSexConcatenated,isAbduction,RecruiterRelationship,CountryOfExploitation,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther,recruiterRelationUnknown
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,1,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Physical abuse;Sexual abuse;Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,1,1,1,1,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Threats;Psychological abuse;Physical abuse;Sexual abuse;False promises;Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,1,0,0,Pornography,0,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Sexual abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative; Not Specified,US,0,0,1,0,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Sexual abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Sexual abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Threats,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Friend/Acquaintance,US,0,1,0,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Sexual abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Threats;Sexual abuse;Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Threats;Sexual abuse;Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,-99,Minor,0,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Sexual abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Sexual abuse;Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Sexual abuse;Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse;Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative; Intimate Partner; Other,US,1,0,1,1,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,1,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,0,Threats;Psychological abuse;Sexual abuse;Uses children,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,0,Sexual abuse;Withholds necessities,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,-99,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychological abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,0,Family/Relative,US,0,0,1,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,-99,-99,0,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,Psychological abuse;Other,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,0,Threats;Restricts movement;Other,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,0,Threats;Restricts movement;Other,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,Sexual abuse,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Friend/Acquaintance,US,0,1,0,0,0
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,1,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Threats;Physical abuse;Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,Not specified,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,0,Psychoactive substances,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
2018,Hotline,Male,9--17,Minor,Minor,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,0,Restricts movement,0,1,0,0,-99,-99,-99,-99,Sexual exploitation,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,Not Specified,US,-99,-99,-99,-99,1
